467	11.9
468	12.3
469	12.4
470	12.8
471	12.7
472	12.3
473	12.2
474	11.7
475	11.4
476	11.3
477	11.4
478	11.4
479	11.3
480	10.9
481	10.7
482	10.7
483	10.7
484	10.3
485	10.3
486	10.2
487	10.2
488	10.4
489	10.8
490	11.5
491	11.9
492	12.4
493	12.5
494	12.8
495	12.7
496	12.4
497	12.2
498	11.7
499	11.4
500	11.2
501	11.3
502	11.3
503	11.3
504	10.9
505	10.6
506	10.5
507	10.6
508	10.3
509	10.2
510	10.1
511	10.2
512	10.4
513	10.7
514	11.5
515	11.8
516	12.3
517	12.5
518	12.8
519	12.7
520	12.3
521	12.2
522	11.7
523	11.4
524	11.2
525	11.3
526	11.2
527	11.3
528	10.9
529	10.7
530	10.6
531	10.6
532	10.3
533	10.3
534	10.2
535	10.3
536	10.5
537	10.8
538	11.6
539	11.9
540	12.4
541	12.6
542	12.8
543	12.7
544	12.4
545	12.2
546	11.8
547	11.5
548	11.3
549	11.3
550	11.3
551	11.4
552	11
553	10.8
554	10.6
555	10.6
556	10.3
557	10.3
558	10.2
559	10.4
560	10.5
561	10.8
562	11.5
563	11.8
564	12.4
565	12.6
566	12.8
567	12.7
568	12.5
569	12.2
570	11.8
571	11.4
572	11.4
573	11.3
574	11.3
575	11.4
576	10.9
577	10.7
578	10.5
579	10.6
580	10.3
581	10.4
582	10.2
583	10.3
584	10.4
585	10.7
586	11.4
587	11.7
588	12.3
589	12.5
590	12.7
591	12.6
592	12.5
593	12.1
594	11.8
595	11.4
596	11.3
597	11.2
598	11.2
599	11.2
600	10.8
601	10.5
602	10.3
603	10.4
604	10.1
605	10.2
606	10
607	10.1
608	10.3
609	10.6
610	11.2
611	11.6
612	12.2
613	12.4
614	12.6
615	12.5
616	12.5
617	12.1
618	11.7
619	11.3
620	11.3
621	11.2
622	11.1
623	11.2
624	10.7
625	10.5
626	10.3
627	10.3
628	10.1
629	10.2
630	10
631	10.2
632	10.3
633	10.6
634	11.1
635	11.6
636	12.2
637	12.4
638	12.6
639	12.6
640	12.6
641	12.2
642	11.8
643	11.4
644	11.3
645	11.2
646	11.2
647	11.2
648	10.9
649	10.6
650	10.4
651	10.4
652	10.2
653	10.2
654	10.1
655	10.2
656	10.4
657	10.6
658	11.2
659	11.7
660	12.3
661	12.4
662	12.7
663	12.6
664	12.5
665	12.2
666	11.8
667	11.3
668	11.3
669	11.1
670	11.1
671	11.1
672	10.8
673	10.5
674	10.3
675	10.3
676	10.1
677	10.2
678	10
679	10.2
680	10.4
681	10.6
682	11.2
683	11.6
684	12.3
685	12.5
686	12.7
687	12.7
688	12.6
689	12.2
690	11.8
691	11.3
692	11.2
693	11
694	11
695	10.9
696	10.7
697	10.4
698	10.3
699	10.2
700	10.1
701	10.2
702	10
703	10.1
704	10.4
705	10.6
706	11.1
707	11.6
708	12.3
709	12.5
710	12.6
711	12.6
712	12.5
713	12.2
714	11.8
715	11.3
716	11.1
717	10.9
718	10.8
719	10.8
720	10.7
721	10.3
722	10.2
723	10.2
724	10
725	10.1
726	10
727	10.1
728	10.2
729	10.5
730	11
731	11.5
732	12.1
733	12.3
734	12.5
735	12.5
736	12.4
737	12.1
738	11.7
739	11.2
740	11
741	10.8
742	10.7
743	10.7
744	10.5
745	10.2
746	10.1
747	10
748	9.8
749	10
750	9.9
751	10
752	10.2
753	10.4
754	11.1
755	11.5
756	12.1
757	12.3
758	12.5
759	12.5
760	12.5
761	12.2
762	11.8
763	11.2
764	11
765	10.8
766	10.8
767	10.6
768	10.6
769	10.2
770	10.1
771	10
772	9.8
773	10
774	9.8
775	10
776	10.1
777	10.3
778	10.9
779	11.3
780	11.9
781	12.1
782	12.3
783	12.4
784	12.4
785	12.2
786	11.7
787	11.1
788	10.8
789	10.8
790	10.7
791	10.6
792	10.5
793	10.2
794	10.1
795	10
796	9.8
797	10
798	9.8
799	10
800	10
801	10.3
802	11
803	11.5
804	11.9
805	12.2
806	12.3
807	12.3
808	12.4
809	12.1
810	11.7
811	11
812	10.8
813	10.8
814	10.7
815	10.6
816	10.4
817	10.1
818	10
819	9.9
820	9.8
821	9.9
822	9.7
823	9.9
824	10
825	10.3
826	10.9
827	11.5
828	12
829	12.2
830	12.3
831	12.4
832	12.4
833	12.2
834	11.7
835	11.2
836	11
837	11
838	10.8
839	10.7
840	10.5
841	10.2
842	10.1
843	9.9
844	9.8
845	9.9
846	9.7
847	10
848	10
849	10.3
850	11
851	11.6
852	12.1
853	12.2
854	12.4
855	12.4
856	12.5
857	12.3
858	11.8
859	11.2
860	11
861	11
862	10.8
863	10.7
864	10.5
865	10.2
866	10.1
867	9.9
868	9.9
869	9.9
870	9.7
871	9.9
872	9.8
873	10.2
874	11
875	11.7
876	12.1
877	12.3
878	12.6
879	12.5
880	12.6
881	12.4
882	11.8
883	11.2
884	11
885	11
886	10.8
887	10.6
888	10.3
889	10
890	10
891	9.8
892	9.7
893	9.8
894	9.6
895	9.7
896	9.8
897	10.2
898	11
899	11.7
900	12.1
901	12.4
902	12.7
903	12.6
904	12.7
905	12.5
906	11.9
907	11.3
908	11
909	11.1
910	10.9
911	10.5
912	10.3
913	10.1
914	10
915	9.8
916	9.8
917	9.7
918	9.6
919	9.7
920	9.8
921	10.2
922	11
923	11.8
924	12.1
925	12.4
926	12.7
927	12.6
928	12.7
929	12.5
930	11.9
931	11.3
932	10.9
933	11.1
934	10.8
935	10.5
936	10.3
937	10
938	10
939	9.7
940	9.8
941	9.7
942	9.6
943	9.7
944	9.8
945	10.3
946	11.2
947	11.9
948	12.2
949	12.4
950	12.8
951	12.8
952	12.8
953	12.7
954	12
955	11.4
956	10.9
957	11.1
958	10.9
959	10.6
960	10.4
961	10.2
962	10
963	9.8
964	9.9
965	9.8
966	9.7
967	9.8
968	9.9
969	10.4
970	11.3
971	12
972	12.3
973	12.5
974	12.9
975	12.9
976	13
977	12.9
978	12.2
979	11.5
980	11
981	11.2
982	11
983	10.7
984	10.5
985	10.2
986	10.1
987	9.9
988	9.9
989	9.9
990	9.8
991	9.9
992	10
993	10.4
994	11.4
995	12.1
996	12.4
997	12.5
998	12.8
999	12.8
1000	12.9
1001	12.9
1002	12.1
1003	11.5
1004	11
1005	11.1
1006	10.9
1007	10.6
1008	10.4
1009	10.2
1010	10
1011	9.7
1012	9.8
1013	9.8
1014	9.7
1015	9.8
1016	9.8
1017	10.4
1018	11.3
1019	12.1
1020	12.3
1021	12.6
1022	12.9
1023	12.9
1024	13
1025	13
1026	12.2
1027	11.5
1028	10.9
1029	11.1
1030	10.8
1031	10.5
1032	10.3
1033	10.1
1034	9.9
1035	9.6
1036	9.7
1037	9.7
1038	9.6
1039	9.6
1040	9.7
1041	10.2
1042	11.2
1043	12
1044	12.2
1045	12.4
1046	12.8
1047	12.8
1048	13
1049	12.9
1050	12.1
1051	11.4
1052	10.9
1053	11
1054	10.8
1055	10.5
1056	10.3
1057	10.1
1058	9.8
1059	9.7
1060	9.7
1061	9.7
1062	9.5
1063	9.6
1064	9.6
1065	10.2
1066	11.2
1067	12
1068	12.2
1069	12.3
1070	12.9
1071	12.8
1072	13
1073	12.9
1074	12.1
1075	11.4
1076	10.8
1077	11.1
1078	10.9
1079	10.4
1080	10.3
1081	10.1
1082	9.7
1083	9.7
1084	9.7
1085	9.6
1086	9.5
1087	9.6
1088	9.6
1089	10.2
1090	11.2
1091	12
1092	12.3
1093	12.4
1094	12.9
1095	12.8
1096	13
1097	13
1098	12.2
1099	11.6
1100	10.9
1101	11.1
1102	11
1103	10.5
1104	10.3
1105	10.1
1106	9.8
1107	9.6
1108	9.7
1109	9.6
1110	9.5
1111	9.5
1112	9.6
1113	10.1
1114	11.1
1115	11.9
1116	12.2
1117	12.3
1118	12.7
1119	12.6
1120	12.8
1121	13
1122	12.3
1123	11.7
1124	11
1125	11.1
1126	10.9
1127	10.5
1128	10.3
1129	10.1
1130	9.8
1131	9.7
1132	9.7
1133	9.6
1134	9.5
1135	9.5
1136	9.7
1137	10.3
1138	11.3
1139	12.2
1140	12.3
1141	12.5
1142	12.8
1143	12.8
1144	13
1145	13.1
1146	12.5
1147	11.8
1148	11
1149	11.1
1150	10.9
1151	10.4
1152	10.3
1153	10.1
1154	9.7
1155	9.6
1156	9.7
1157	9.5
1158	9.5
1159	9.5
1160	9.7
1161	10.2
1162	11.3
1163	12.1
1164	12.3
1165	12.4
1166	12.7
1167	12.8
1168	12.9
1169	13
1170	12.4
1171	11.7
1172	11
1173	11
1174	10.8
1175	10.3
1176	10.3
1177	10
1178	9.7
1179	9.6
1180	9.7
1181	9.6
1182	9.6
1183	9.6
1184	9.7
1185	10.3
1186	11.3
1187	12.1
1188	12.2
1189	12.4
1190	12.7
1191	12.7
1192	12.8
1193	13.1
1194	12.5
1195	11.6
1196	10.8
1197	10.8
1198	10.7
1199	10.3
1200	10.2
1201	9.9
1202	9.6
1203	9.6
1204	9.7
1205	9.7
1206	9.6
1207	9.6
1208	9.8
1209	10.3
1210	11.4
1211	12
1212	12.3
1213	12.4
1214	12.7
1215	12.8
1216	12.8
1217	13
1218	12.4
1219	11.6
1220	10.7
1221	10.7
1222	10.6
1223	10.1
1224	10.1
1225	9.8
1226	9.6
1227	9.6
1228	9.6
1229	9.8
1230	9.7
1231	9.7
1232	9.9
1233	10.4
1234	11.4
1235	12.1
1236	12.3
1237	12.3
1238	12.7
1239	12.7
1240	12.8
1241	13.1
1242	12.4
1243	11.6
1244	10.8
1245	10.7
1246	10.6
1247	10.2
1248	10.3
1249	10
1250	9.8
1251	9.7
1252	9.8
1253	9.9
1254	9.8
1255	9.8
1256	9.9
1257	10.5
1258	11.4
1259	12.1
1260	12.2
1261	12.3
1262	12.6
1263	12.7
1264	12.8
1265	13.1
1266	12.4
1267	11.5
1268	10.7
1269	10.6
1270	10.5
1271	10.2
1272	10.2
1273	9.9
1274	9.7
1275	9.6
1276	9.7
1277	9.8
1278	9.7
1279	9.7
1280	9.9
1281	10.6
1282	11.5
1283	12
1284	12.3
1285	12.3
1286	12.7
1287	12.8
1288	12.8
1289	13.1
1290	12.3
1291	11.5
1292	10.7
1293	10.5
1294	10.5
1295	10.2
1296	10.3
1297	9.9
1298	9.8
1299	9.6
1300	9.7
1301	9.8
1302	9.7
1303	9.7
1304	9.9
1305	10.5
1306	11.4
1307	11.9
1308	12.3
1309	12.3
1310	12.6
1311	12.7
1312	12.7
1313	13
1314	12.4
1315	11.5
1316	10.7
1317	10.5
1318	10.5
1319	10.1
1320	10.2
1321	9.8
1322	9.7
1323	9.6
1324	9.6
1325	9.7
1326	9.6
1327	9.6
1328	9.8
1329	10.4
1330	11.3
1331	11.8
1332	12.2
1333	12.3
1334	12.6
1335	12.7
1336	12.7
1337	13
1338	12.3
1339	11.5
1340	10.7
1341	10.6
1342	10.4
1343	10.1
1344	10.2
1345	9.8
1346	9.7
1347	9.6
1348	9.5
1349	9.7
1350	9.6
1351	9.6
1352	9.7
1353	10.4
1354	11.3
1355	11.7
1356	12.2
1357	12.3
1358	12.7
1359	12.7
1360	12.8
1361	13
1362	12.5
1363	11.6
1364	10.7
1365	10.6
1366	10.4
1367	10.1
1368	10.1
1369	9.8
1370	9.7
1371	9.6
1372	9.5
1373	9.6
1374	9.6
1375	9.6
1376	9.8
1377	10.5
1378	11.3
1379	11.7
1380	12.4
1381	12.4
1382	12.8
1383	12.8
1384	12.9
1385	13.1
1386	12.5
1387	11.7
1388	10.8
1389	10.7
1390	10.6
1391	10.2
1392	10.2
1393	9.9
1394	9.8
1395	9.7
1396	9.7
1397	9.7
1398	9.7
1399	9.7
1400	9.9
1401	10.6
1402	11.4
1403	11.9
1404	12.5
1405	12.5
1406	12.8
1407	12.9
1408	12.9
1409	13.1
1410	12.5
1411	11.6
1412	10.8
1413	10.6
1414	10.4
1415	10.1
1416	10.1
1417	9.8
1418	9.9
1419	9.7
1420	9.6
1421	9.7
1422	9.8
1423	9.8
1424	10
1425	10.8
1426	11.5
1427	12
1428	12.6
1429	12.6
1430	12.9
1431	13.1
1432	13
1433	13.2
1434	12.7
1435	11.8
1436	11
1437	10.7
1438	10.6
1439	10.4
1440	10.3
1441	10
1442	10.1
1443	9.8
1444	9.7
1445	9.8
1446	9.9
1447	9.9
1448	10.1
1449	10.8
1450	11.5
1451	12.1
1452	12.6
1453	12.6
1454	12.9
1455	13.1
1456	13
1457	13.2
1458	12.6
1459	11.7
1460	10.9
1461	10.7
1462	10.5
1463	10.4
1464	10.3
1465	9.9
1466	10
1467	9.8
1468	9.7
1469	9.8
1470	9.9
1471	10
1472	10.1
1473	10.8
1474	11.6
1475	12.2
1476	12.7
1477	12.7
1478	13.1
1479	13.2
1480	13.2
1481	13.4
1482	12.8
1483	11.8
1484	11
1485	10.7
1486	10.6
1487	10.5
1488	10.3
1489	10
1490	10.1
1491	10
1492	9.8
1493	9.9
1494	10
1495	10
1496	10.1
1497	10.9
1498	11.5
1499	12.1
1500	12.8
1501	12.8
1502	13.2
1503	13.2
1504	13.3
1505	13.4
1506	12.9
1507	11.8
1508	11.1
1509	10.8
1510	10.7
1511	10.5
1512	10.2
1513	10
1514	10.2
1515	10
1516	9.8
1517	9.9
1518	9.9
1519	9.9
1520	10
1521	10.9
1522	11.5
1523	12
1524	12.8
1525	12.9
1526	13.2
1527	13.3
1528	13.4
1529	13.4
1530	12.8
1531	11.8
1532	11.1
1533	10.7
1534	10.7
1535	10.6
1536	10.2
1537	9.9
1538	10.2
1539	10
1540	9.8
1541	9.9
1542	9.9
1543	9.9
1544	10
1545	10.9
1546	11.6
1547	12.1
1548	12.9
1549	12.9
1550	13.2
1551	13.4
1552	13.4
1553	13.4
1554	12.8
1555	11.8
1556	11.1
1557	10.7
1558	10.7
1559	10.5
1560	10.2
1561	9.9
1562	10.1
1563	9.9
1564	9.7
1565	9.6
1566	9.7
1567	9.7
1568	9.9
1569	10.8
1570	11.6
1571	12.2
1572	12.9
1573	13
1574	13.3
1575	13.5
1576	13.5
1577	13.5
1578	13
1579	12
1580	11.3
1581	10.8
1582	10.8
1583	10.5
1584	10.2
1585	9.9
1586	10
1587	9.9
1588	9.7
1589	9.6
1590	9.7
1591	9.8
1592	9.9
1593	10.9
1594	11.7
1595	12.3
1596	13
1597	13.1
1598	13.3
1599	13.5
1600	13.5
1601	13.5
1602	13
1603	12
1604	11.3
1605	10.8
1606	10.7
1607	10.5
1608	10.1
1609	9.8
1610	10
1611	9.9
1612	9.7
1613	9.6
1614	9.7
1615	9.8
1616	9.9
1617	11
1618	11.8
1619	12.3
1620	13.1
1621	13.2
1622	13.3
1623	13.6
1624	13.6
1625	13.6
1626	13.2
1627	12.2
1628	11.4
1629	10.8
1630	10.7
1631	10.4
1632	10
1633	9.7
1634	9.9
1635	9.9
1636	9.6
1637	9.6
1638	9.8
1639	9.8
1640	10
1641	11
1642	11.8
1643	12.4
1644	13
1645	13.2
1646	13.3
1647	13.6
1648	13.7
1649	13.7
1650	13.3
1651	12.2
1652	11.4
1653	10.8
1654	10.6
1655	10.3
1656	9.8
1657	9.6
1658	9.9
1659	9.9
1660	9.5
1661	9.6
1662	9.7
1663	9.7
1664	9.9
1665	11
1666	11.8
1667	12.3
1668	12.9
1669	13.1
1670	13.3
1671	13.5
1672	13.6
1673	13.5
1674	13.2
1675	12.2
1676	11.4
1677	10.8
1678	10.6
1679	10.4
1680	10
1681	9.7
1682	10
1683	10
1684	9.7
1685	9.7
1686	9.8
1687	9.8
1688	10.1
1689	11.1
1690	11.9
1691	12.4
1692	13
1693	13.1
1694	13.3
1695	13.5
1696	13.6
1697	13.5
1698	13.1
1699	12.2
1700	11.4
1701	10.8
1702	10.6
1703	10.4
1704	10
1705	9.7
1706	10
1707	10
1708	9.7
1709	9.7
1710	9.7
1711	9.7
1712	10.1
1713	11
1714	11.8
1715	12.3
1716	12.9
1717	13.1
1718	13.3
1719	13.6
1720	13.6
1721	13.5
1722	13.1
1723	12.3
1724	11.4
1725	10.8
1726	10.6
1727	10.4
1728	10
1729	9.7
1730	9.9
1731	10
1732	9.8
1733	9.8
1734	9.9
1735	10.2
1736	11.2
1737	12
1738	12.5
1739	13
1740	13.2
1741	13.4
1742	13.6
1743	13.7
1744	13.7
1745	13.2
1746	12.3
1747	11.4
1748	10.7
1749	10.6
1750	10.4
1751	10
1752	9.7
1753	9.9
1754	9.9
1755	9.7
1756	9.8
1757	9.8
1758	9.9
1759	10.1
1760	11.2
1761	12
1762	12.5
1763	13
1764	13.2
1765	13.4
1766	13.6
1767	13.7
1768	13.7
1769	13.3
1770	12.3
1771	11.3
1772	10.7
1773	10.5
1774	10.3
1775	10
1776	9.7
1777	9.9
1778	9.9
1779	9.7
1780	9.7
1781	9.7
1782	9.7
1783	10
1784	11.1
1785	12
1786	12.4
1787	12.9
1788	13.2
1789	13.2
1790	13.4
1791	13.6
1792	13.7
1793	13.3
1794	12.2
1795	11.2
1796	10.6
1797	10.4
1798	10.1
1799	9.9
1800	9.5
1801	9.7
1802	9.7
1803	9.6
1804	9.5
1805	9.5
1806	9.5
1807	9.8
1808	11.1
1809	11.8
1810	12.3
1811	12.8
1812	13.2
1813	13.2
1814	13.5
1815	13.7
1816	13.7
1817	13.3
1818	12.2
1819	11.2
1820	10.6
1821	10.5
1822	10.1
1823	9.8
1824	9.6
1825	9.7
1826	9.7
1827	9.6
1828	9.5
1829	9.5
1830	9.5
1831	9.9
1832	11.2
1833	12
1834	12.4
1835	13
1836	13.3
1837	13.4
1838	13.7
1839	13.9
1840	13.7
1841	13.3
1842	12.3
1843	11.2
1844	10.7
1845	10.6
1846	10.2
1847	9.9
1848	9.6
1849	9.7
1850	9.5
1851	9.6
1852	9.5
1853	9.5
1854	9.5
1855	9.9
1856	11.2
1857	12
1858	12.5
1859	12.9
1860	13.3
1861	13.3
1862	13.6
1863	13.8
1864	13.8
1865	13.2
1866	12.4
1867	11.3
1868	10.8
1869	10.6
1870	10.2
1871	10
1872	9.6
1873	9.7
1874	9.5
1875	9.6
1876	9.4
1877	9.5
1878	9.5
1879	9.9
1880	11.2
1881	11.9
1882	12.4
1883	12.8
1884	13.1
1885	13.3
1886	13.5
1887	13.7
1888	13.7
1889	13.2
1890	12.4
1891	11.2
1892	10.7
1893	10.5
1894	10.1
1895	10
1896	9.7
1897	9.7
1898	9.5
1899	9.6
1900	9.5
1901	9.4
1902	9.5
1903	9.9
1904	11.2
1905	11.9
1906	12.4
1907	12.9
1908	13.2
1909	13.4
1910	13.6
1911	13.7
1912	13.7
1913	13.2
1914	12.4
1915	11.2
1916	10.7
1917	10.5
1918	10.1
1919	10.1
1920	9.7
1921	9.8
1922	9.5
1923	9.6
1924	9.5
1925	9.4
1926	9.5
1927	9.9
1928	11.2
1929	11.8
1930	12.3
1931	12.8
1932	13
1933	13.2
1934	13.5
1935	13.7
1936	13.6
1937	13.1
1938	12.3
1939	11.1
1940	10.7
1941	10.5
1942	10.1
1943	10
1944	9.6
1945	9.7
1946	9.5
1947	9.6
1948	9.5
1949	9.3
1950	9.4
1951	9.9
1952	11.1
1953	11.8
1954	12.1
1955	12.7
1956	12.9
1957	13.2
1958	13.3
1959	13.6
1960	13.6
1961	13.1
1962	12.3
1963	11
1964	10.6
1965	10.4
1966	10
1967	10
1968	9.7
1969	9.7
1970	9.5
1971	9.5
1972	9.4
1973	9.4
1974	9.4
1975	9.9
1976	11.1
1977	11.7
1978	12.1
1979	12.7
1980	12.9
1981	13.2
1982	13.4
1983	13.6
1984	13.6
1985	13.1
1986	12.3
1987	11
1988	10.7
1989	10.6
1990	10.2
1991	10.2
1992	9.8
1993	9.8
1994	9.6
1995	9.6
1996	9.5
1997	9.4
1998	9.5
1999	9.9
2000	11.1
2001	11.7
2002	12.1
2003	12.8
2004	12.9
2005	13.2
2006	13.4
2007	13.6
2008	13.7
2009	13.1
2010	12.3
2011	10.9
2012	10.7
2013	10.6
2014	10.2
2015	10.3
2016	9.9
2017	9.8
2018	9.6
2019	9.6
2020	9.5
2021	9.3
2022	9.5
2023	10
2024	11.2
2025	11.8
2026	12.2
2027	12.9
2028	13.1
2029	13.3
2030	13.5
2031	13.8
2032	13.9
2033	13.2
2034	12.3
2035	11
2036	10.7
2037	10.7
2038	10.3
2039	10.2
2040	9.9
2041	9.9
2042	9.6
2043	9.6
2044	9.5
2045	9.3
2046	9.5
2047	10
2048	11.3
2049	11.9
2050	12.4
2051	13
2052	13.2
2053	13.4
2054	13.7
2055	13.9
2056	14
2057	13.3
2058	12.4
2059	11.1
2060	10.8
2061	10.8
2062	10.3
2063	10.3
2064	10
2065	9.9
2066	9.6
2067	9.6
2068	9.5
2069	9.4
2070	9.6
2071	10.1
2072	11.4
2073	12
2074	12.6
2075	13.1
2076	13.3
2077	13.5
2078	13.8
2079	13.9
2080	14.1
2081	13.4
2082	12.4
2083	11.1
2084	10.7
2085	10.7
2086	10.3
2087	10.2
2088	10
2089	9.8
2090	9.5
2091	9.5
2092	9.4
2093	9.2
2094	9.4
2095	10
2096	11.3
2097	11.9
2098	12.6
2099	13.1
2100	13.3
2101	13.4
2102	13.9
2103	14
2104	14.2
2105	13.4
2106	12.6
2107	11.2
2108	10.9
2109	10.9
2110	10.4
2111	10.4
2112	10
2113	9.9
2114	9.7
2115	9.6
2116	9.5
2117	9.3
2118	9.5
2119	10.2
2120	11.5
2121	12.1
2122	12.8
2123	13.2
2124	13.4
2125	13.6
2126	14
2127	14.2
2128	14.4
2129	13.6
2130	12.7
2131	11.4
2132	11
2133	11
2134	10.4
2135	10.3
2136	10
2137	9.9
2138	9.7
2139	9.6
2140	9.5
2141	9.4
2142	9.6
2143	10.3
2144	11.6
2145	12.3
2146	13
2147	13.3
2148	13.6
2149	13.8
2150	14.2
2151	14.5
2152	14.5
2153	13.8
2154	12.9
2155	11.5
2156	11.1
2157	11.1
2158	10.4
2159	10.5
2160	10.1
2161	10
2162	9.7
2163	9.6
2164	9.6
2165	9.4
2166	9.7
2167	10.5
2168	11.7
2169	12.5
2170	13.1
2171	13.5
2172	13.7
2173	13.9
2174	14.3
2175	14.5
2176	14.5
2177	13.7
2178	12.8
2179	11.4
2180	11
2181	10.8
2182	10.3
2183	10.3
2184	10
2185	10
2186	9.7
2187	9.6
2188	9.5
2189	9.4
2190	9.7
2191	10.5
2192	11.6
2193	12.3
2194	13
2195	13.4
2196	13.5
2197	13.7
2198	14
2199	14.1
