Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 02/23  20:00:00,2.0251560162,4.11632458415,0.0,2.91020804226,0.0,0.0801275867944,0.0801275867944,0.0801275867944,0.780498322167,0.170050698326,0.315239230802,0.662128178106,1.16051066676
 02/23  21:00:00,1.94510034239,4.08610282182,0.0,2.96320657363,0.0,0.0815868104516,0.0815868104516,0.0815868104516,0.727282535073,0.158456334187,0.275771399459,0.684891263216,1.0757225038
 02/23  22:00:00,1.76191097161,4.03737687977,0.0,3.01967298279,0.0,0.0831415161756,0.0831415161756,0.0831415161756,0.603112393052,0.131402823933,0.258240654531,0.668901583919,0.971631485134
 02/23  23:00:00,1.4432270638,4.26430338623,0.0,3.42120463801,0.0,0.0941970015867,0.0941970015867,0.0941970015867,0.449377887715,0.0979079739608,0.205783602099,0.578848598435,0.803228980134
 02/23  24:00:00,1.14099221535,4.41006934401,0.0,3.75479636408,0.0,0.103381877581,0.103381877581,0.103381877581,0.313381950212,0.068277924177,0.135829802162,0.503008661214,0.620626893337
 02/24  01:00:00,0.827670560647,4.58907019238,0.0,4.13252281799,0.0,0.113781927605,0.113781927605,0.113781927605,0.159647361282,0.0347830924178,0.0862813993051,0.416064780037,0.427889783557
 02/24  02:00:00,0.70872830969,4.7671357643,0.0,4.40046880652,0.0,0.121159360812,0.121159360812,0.121159360812,0.0946058622986,0.0206122069615,0.07215281313,0.383086066488,0.340280865346
 02/24  03:00:00,0.661706118869,4.95810252812,0.0,4.61644940055,0.0,0.127106016015,0.127106016015,0.127106016015,0.0650415324201,0.0141708909201,0.0596311906089,0.378644488905,0.315572960841
 02/24  04:00:00,0.65459360885,5.15753185498,0.0,4.80963794603,0.0,0.132425131253,0.132425131253,0.132425131253,0.0650415324201,0.0141708909201,0.0525294584498,0.373314595806,0.322180853074
 02/24  05:00:00,0.653617500241,5.32057222116,0.0,4.90348648595,0.0,0.135009089829,0.135009089829,0.135009089829,0.0650415324201,0.0141708909201,0.06307140009,0.359212586982,0.392343993461
 02/24  06:00:00,0.71503470092,5.61944765945,0.0,4.89427955519,0.0,0.134755592783,0.134755592783,0.134755592783,0.070954396724,0.0154591552211,0.0759011793751,0.400852376818,0.697558308984
 02/24  07:00:00,0.926204906861,6.77204229975,0.0,5.47144423548,0.0,0.15064683229,0.15064683229,0.15064683229,0.135995937503,0.0296300497838,0.129674584873,0.463145502412,1.26869766092
 02/24  08:00:00,1.21253116001,6.90023565988,0.0,5.4378656171,0.0,0.149722302627,0.149722302627,0.149722302627,0.271991875007,0.0592600995675,0.207318086672,0.492126796137,1.42847347418
 02/24  09:00:00,1.15274237753,7.07350269471,0.0,5.65564116437,0.0,0.155718378788,0.155718378788,0.155718378788,0.242427511691,0.0528187780623,0.268600928953,0.416064780037,1.38920393951
 02/24  10:00:00,1.01738637955,7.54398621486,0.0,6.25441375468,0.0,0.172204555035,0.172204555035,0.172204555035,0.118257286077,0.0257652495955,0.329942516084,0.354104772762,1.265182533
 02/24  11:00:00,1.0175603627,7.60701334191,0.0,6.46522151694,0.0,0.178008785187,0.178008785187,0.178008785187,0.0946058622986,0.0206122069615,0.344788777527,0.362432730729,1.11682828708
 02/24  12:00:00,1.06040011158,8.43499283756,0.0,7.42717007004,0.0,0.204494388643,0.204494388643,0.204494388643,0.0946058622986,0.0206122069615,0.361031883506,0.362543770169,0.982851581485
 02/24  13:00:00,1.03375510542,7.92083044518,0.0,7.01822102326,0.0,0.193234678078,0.193234678078,0.193234678078,0.0946058622986,0.0206122069615,0.351753757089,0.356436600993,0.878058883733
 02/24  14:00:00,1.01085540813,7.8135975034,0.0,6.97366098374,0.0,0.19200779382,0.19200779382,0.19200779382,0.0946058622986,0.0206122069615,0.31775556627,0.368761978784,0.814537037637
 02/24  15:00:00,1.01504002385,7.80562040637,0.0,7.02536199834,0.0,0.193431292578,0.193431292578,0.193431292578,0.100518718243,0.02190046762,0.292551191427,0.389526353982,0.753428723309
 02/24  16:00:00,1.06991267189,7.86539189948,0.0,7.07607879174,0.0,0.194827692494,0.194827692494,0.194827692494,0.118257286077,0.0257652495955,0.302771399031,0.411179044697,0.76099203519
 02/24  17:00:00,1.28546555149,8.31895344856,0.0,7.45070181698,0.0,0.205142294933,0.205142294933,0.205142294933,0.183298868653,0.0399361532645,0.353623489359,0.48635274528,0.834752766404
 02/24  18:00:00,1.70791180684,9.12828805213,0.0,8.09667172645,0.0,0.222927968409,0.222927968409,0.222927968409,0.354771941823,0.0772957669992,0.444963271704,0.590840857908,0.990920558186
 02/24  19:00:00,2.02092889072,8.16798837516,0.0,6.98978762647,0.0,0.192451813266,0.192451813266,0.192451813266,0.609025248997,0.132691084591,0.398173901519,0.641474842348,1.1340174281
 02/24  20:00:00,2.13077863561,7.94775227397,0.0,6.746387425,0.0,0.185750206204,0.185750206204,0.185750206204,0.780498322167,0.170050698326,0.315239230802,0.662128178106,1.15575897384
 02/24  21:00:00,2.04574984613,7.73758339516,0.0,6.61876400348,0.0,0.182236314195,0.182236314195,0.182236314195,0.727282535073,0.158456334187,0.275771399459,0.684891263216,1.07164564728
 02/24  22:00:00,1.86470716403,7.76748559339,0.0,6.75319745115,0.0,0.185937708593,0.185937708593,0.185937708593,0.603112393052,0.131402823933,0.258240654531,0.668901583919,0.968215730392
 02/24  23:00:00,1.53948903716,7.75725190303,0.0,6.91740838322,0.0,0.19045897495,0.19045897495,0.19045897495,0.449377887715,0.0979079739608,0.205783602099,0.578848598435,0.799973751733
 02/24  24:00:00,1.23335210426,7.76114554173,0.0,7.10927766392,0.0,0.195741766496,0.195741766496,0.195741766496,0.313381950212,0.068277924177,0.135829802162,0.503008661214,0.617221791222
 02/25  01:00:00,0.927043479971,7.97317088028,0.0,7.50296107088,0.0,0.206581163853,0.206581163853,0.206581163853,0.159647361282,0.0347830924178,0.0928550823819,0.416064780037,0.441552218567
 02/25  02:00:00,0.803414271676,8.06871896896,0.0,7.69607769002,0.0,0.211898298723,0.211898298723,0.211898298723,0.0946058622986,0.0206122069615,0.0760998372053,0.383086066488,0.3462551865
 02/25  03:00:00,0.748432133145,8.01676060045,0.0,7.67147085997,0.0,0.211220791864,0.211220791864,0.211220791864,0.0650415324201,0.0141708909201,0.0622424290361,0.378644488905,0.319209573745
 02/25  04:00:00,0.750549981094,8.59733974082,0.0,8.2451513194,0.0,0.227016099326,0.227016099326,0.227016099326,0.0650415324201,0.0141708909201,0.0538948626218,0.373314595806,0.326475365541
 02/25  05:00:00,0.740263512632,8.38203728304,0.0,7.95342612986,0.0,0.218983946605,0.218983946605,0.218983946605,0.0650415324201,0.0141708909201,0.0657425557055,0.359212586982,0.403869411426
 02/25  06:00:00,0.810483027503,8.97600648972,0.0,8.21214136191,0.0,0.226107226765,0.226107226765,0.226107226765,0.070954396724,0.0154591552211,0.0799978719753,0.400852376818,0.736255332532
 02/25  07:00:00,1.01453888574,9.68639505477,0.0,8.29379061687,0.0,0.228355298954,0.228355298954,0.228355298954,0.135995937503,0.0296300497838,0.14030009709,0.463145502412,1.36070403455
 02/25  08:00:00,1.30682701857,9.66977171925,0.0,8.09408688632,0.0,0.222856799269,0.222856799269,0.222856799269,0.271991875007,0.0592600995675,0.228479448591,0.492126796137,1.54178826433
 02/25  09:00:00,1.24777810111,9.46616781075,0.0,7.92919563462,0.0,0.218316801479,0.218316801479,0.218316801479,0.242427511691,0.0528187780623,0.301038229845,0.416064780037,1.50831458529
 02/25  10:00:00,1.10229453233,9.10254203493,0.0,7.70273692523,0.0,0.212081649342,0.212081649342,0.212081649342,0.118257286077,0.0257652495955,0.37497357455,0.354104772762,1.37541518251
 02/25  11:00:00,1.09867787895,8.79867117079,0.0,7.56212249344,0.0,0.208210072148,0.208210072148,0.208210072148,0.0946058622986,0.0206122069615,0.395705006816,0.362432730729,1.21158513946
 02/25  12:00:00,1.09472149836,7.85407150073,0.0,6.76733696697,0.0,0.186327015909,0.186327015909,0.186327015909,0.0946058622986,0.0206122069615,0.413520643025,0.362543770169,1.06176334773
 02/25  13:00:00,1.07216695012,7.64866519641,0.0,6.67686468055,0.0,0.183836016682,0.183836016682,0.183836016682,0.0946058622986,0.0206122069615,0.39956426318,0.356436600993,0.947249977684
 02/25  14:00:00,1.03695227501,7.2397819192,0.0,6.33838750381,0.0,0.174516628184,0.174516628184,0.174516628184,0.0946058622986,0.0206122069615,0.361343598785,0.368761978784,0.875994933366
 02/25  15:00:00,1.03254098258,7.07528402401,0.0,6.23996303072,0.0,0.171806679137,0.171806679137,0.171806679137,0.100518718243,0.02190046762,0.331676763602,0.389526353982,0.808491308579
 02/25  16:00:00,1.07629949738,6.80629300671,0.0,5.96207631755,0.0,0.164155545127,0.164155545127,0.164155545127,0.118257286077,0.0257652495955,0.339830371887,0.411179044697,0.815895616617
 02/25  17:00:00,1.27618405548,6.74453626062,0.0,5.80907367058,0.0,0.159942879676,0.159942879676,0.159942879676,0.183298868653,0.0399361532645,0.389541408607,0.48635274528,0.901963724859
 02/25  18:00:00,1.70292069703,7.74431117841,0.0,6.63142555787,0.0,0.182584928378,0.182584928378,0.182584928378,0.354771941823,0.0772957669992,0.48031520192,0.590840857908,1.07218985304
 02/25  19:00:00,2.02087561108,7.02424942995,0.0,5.74171296145,0.0,0.158088218089,0.158088218089,0.158088218089,0.609025248997,0.132691084591,0.432484217059,0.641474842348,1.23835314791
 02/25  20:00:00,2.13305664698,6.90425514449,0.0,5.58536566264,0.0,0.153783463386,0.153783463386,0.153783463386,0.780498322167,0.170050698326,0.349483984996,0.662128178106,1.27328360672
 02/25  21:00:00,2.05223850282,6.81879445342,0.0,5.58849413666,0.0,0.153869600552,0.153869600552,0.153869600552,0.727282535073,0.158456334187,0.310626769787,0.684891263216,1.18312657237
 02/25  22:00:00,1.87387669684,6.90102021992,0.0,5.79300236842,0.0,0.159500383937,0.159500383937,0.159500383937,0.603112393052,0.131402823933,0.293847511999,0.668901583919,1.06194543966
 02/25  23:00:00,1.54707587136,7.0788378299,0.0,6.16535943997,0.0,0.169752597227,0.169752597227,0.169752597227,0.449377887715,0.0979079739608,0.234076814023,0.578848598435,0.873608621857
 02/25  24:00:00,1.23009929273,7.12482870207,0.0,6.42691604167,0.0,0.176954109628,0.176954109628,0.176954109628,0.313381950212,0.068277924177,0.151364647498,0.503008661214,0.663266573816
 02/26  01:00:00,0.912098571785,7.43137546257,0.0,6.96016683816,0.0,0.191636255666,0.191636255666,0.191636255666,0.159647361282,0.0347830924178,0.0928550823819,0.416064780037,0.442551033588
 02/26  02:00:00,0.792957938135,7.68980796764,0.0,7.31630703696,0.0,0.201441965181,0.201441965181,0.201441965181,0.0946058622986,0.0206122069615,0.0760998372053,0.383086066488,0.347114838237
 02/26  03:00:00,0.745958087308,7.92753237767,0.0,7.58161431517,0.0,0.208746746027,0.208746746027,0.208746746027,0.0650415324201,0.0141708909201,0.0622424290361,0.378644488905,0.319837895766
 02/26  04:00:00,0.742204842974,8.29488947234,0.0,7.94205860139,0.0,0.218670961206,0.218670961206,0.218670961206,0.0650415324201,0.0141708909201,0.0538948626218,0.373314595806,0.32711781507
 02/26  05:00:00,0.748309156223,8.67497519298,0.0,8.24564130344,0.0,0.227029590196,0.227029590196,0.227029590196,0.0650415324201,0.0141708909201,0.0657425557055,0.359212586982,0.404592147793
 02/26  06:00:00,0.815615298543,9.16268146562,0.0,8.39854378649,0.0,0.231239497805,0.231239497805,0.231239497805,0.070954396724,0.0154591552211,0.0799978719753,0.400852376818,0.736527883858
 02/26  07:00:00,1.04006706463,10.6135378199,0.0,9.22096581924,0.0,0.253883477841,0.253883477841,0.253883477841,0.135995937503,0.0296300497838,0.14030009709,0.463145502412,1.3606715973
 02/26  08:00:00,1.30745729131,9.69187002016,0.0,8.11697818817,0.0,0.223487072002,0.223487072002,0.223487072002,0.271991875007,0.0592600995675,0.228479448591,0.492126796137,1.54099526338
 02/26  09:00:00,1.23964494934,9.17031830999,0.0,7.63380219213,0.0,0.210183649705,0.210183649705,0.210183649705,0.242427511691,0.0528187780623,0.301038229845,0.416064780037,1.50785852703
 02/26  10:00:00,1.0987179355,8.97261404259,0.0,7.57283608501,0.0,0.208505052516,0.208505052516,0.208505052516,0.118257286077,0.0257652495955,0.37497357455,0.354104772762,1.37538803039
 02/26  11:00:00,1.12522798637,9.76300225478,0.0,8.52641380963,0.0,0.234760179567,0.234760179567,0.234760179567,0.0946058622986,0.0206122069615,0.395705006816,0.362432730729,1.21162490726
 02/26  12:00:00,1.1083615015,8.34857265639,0.0,7.2627374701,0.0,0.199967019042,0.199967019042,0.199967019042,0.0946058622986,0.0206122069615,0.413520643025,0.362543770169,1.06086400026
 02/26  13:00:00,1.07747327527,7.84114411509,0.0,6.86958869431,0.0,0.189142341837,0.189142341837,0.189142341837,0.0946058622986,0.0206122069615,0.39956426318,0.356436600993,0.947004882598
 02/26  14:00:00,1.048279372,7.65063552874,0.0,6.74978400379,0.0,0.185843725175,0.185843725175,0.185843725175,0.0946058622986,0.0206122069615,0.361343598785,0.368761978784,0.875452042927
 02/26  15:00:00,1.04751510375,7.61932464241,0.0,6.78381826951,0.0,0.186780800306,0.186780800306,0.186780800306,0.100518718243,0.02190046762,0.331676763602,0.389526353982,0.808676688176
 02/26  16:00:00,1.10005824902,7.66918312367,0.0,6.82498649432,0.0,0.187914296763,0.187914296763,0.187914296763,0.118257286077,0.0257652495955,0.339830371887,0.411179044697,0.815875556799
 02/26  17:00:00,1.30521271933,7.79868694409,0.0,6.86338535489,0.0,0.188971543526,0.188971543526,0.188971543526,0.183298868653,0.0399361532645,0.389541408607,0.48635274528,0.901802724018
 02/26  18:00:00,1.74614591836,9.3136164413,0.0,8.20135161939,0.0,0.225810149712,0.225810149712,0.225810149712,0.354771941823,0.0772957669992,0.48031520192,0.590840857908,1.07156905442
 02/26  19:00:00,2.06162277225,8.50286691855,0.0,7.22163667899,0.0,0.198835379255,0.198835379255,0.198835379255,0.609025248997,0.132691084591,0.432484217059,0.641474842348,1.23704691898
 02/26  20:00:00,2.16436070431,8.0392518598,0.0,6.72231890229,0.0,0.185087520714,0.185087520714,0.185087520714,0.780498322167,0.170050698326,0.349483984996,0.662128178106,1.27132708238
 02/26  21:00:00,2.08871046031,8.1420624947,0.0,6.91314383938,0.0,0.19034155805,0.19034155805,0.19034155805,0.727282535073,0.158456334187,0.310626769787,0.684891263216,1.18174491092
 02/26  22:00:00,1.91908573723,8.54155427373,0.0,7.4349800967,0.0,0.204709424331,0.204709424331,0.204709424331,0.603112393052,0.131402823933,0.293847511999,0.668901583919,1.0605017652
 02/26  23:00:00,1.59246043902,8.72577982881,0.0,7.81371226182,0.0,0.215137164888,0.215137164888,0.215137164888,0.449377887715,0.0979079739608,0.234076814023,0.578848598435,0.872197798909
 02/26  24:00:00,1.27869271082,8.88835522624,0.0,8.1918132736,0.0,0.225547527721,0.225547527721,0.225547527721,0.313381950212,0.068277924177,0.151364647498,0.503008661214,0.661895866044
 02/27  01:00:00,0.955354947939,9.22269126512,0.0,8.76997847631,0.0,0.241466314897,0.241466314897,0.241466314897,0.159647361282,0.0347830924178,0.0862813993051,0.416064780037,0.424055197976
 02/27  02:00:00,0.825109771049,8.99031665216,0.0,8.62740584988,0.0,0.237540822171,0.237540822171,0.237540822171,0.0946058622986,0.0206122069615,0.07215281313,0.383086066488,0.33652470984
 02/27  03:00:00,0.774357064672,9.0457737074,0.0,8.70789532523,0.0,0.239756961818,0.239756961818,0.239756961818,0.0650415324201,0.0141708909201,0.0596311906089,0.378644488905,0.311798215441
 02/27  04:00:00,0.765462209146,9.18080234951,0.0,8.83634965825,0.0,0.24329373155,0.24329373155,0.24329373155,0.0650415324201,0.0141708909201,0.0525294584498,0.373314595806,0.318739635387
 02/27  05:00:00,0.76519650857,9.36966837218,0.0,8.95599998819,0.0,0.246588098158,0.246588098158,0.246588098158,0.0650415324201,0.0141708909201,0.06307140009,0.359212586982,0.388926642238
 02/27  06:00:00,0.825898043763,9.64223672395,0.0,8.92080031837,0.0,0.245618935625,0.245618935625,0.245618935625,0.070954396724,0.0154591552211,0.0759011793751,0.400852376818,0.69382661031
 02/27  07:00:00,1.01464949875,9.97933751304,0.0,8.68372321339,0.0,0.239091424179,0.239091424179,0.239091424179,0.135995937503,0.0296300497838,0.129674584873,0.463145502412,1.2637138963
 02/27  08:00:00,1.31261975088,10.5304447278,0.0,9.0730508729,0.0,0.249810893501,0.249810893501,0.249810893501,0.271991875007,0.0592600995675,0.207318086672,0.492126796137,1.42349728631
 02/27  09:00:00,1.23074521858,9.90167521243,0.0,8.48867912818,0.0,0.233721219836,0.233721219836,0.233721219836,0.242427511691,0.0528187780623,0.268600928953,0.416064780037,1.38433849342
 02/27  10:00:00,1.06410431549,9.23621863113,0.0,7.95119408109,0.0,0.21892249097,0.21892249097,0.21892249097,0.118257286077,0.0257652495955,0.329942516084,0.354104772762,1.26063462286
 02/27  11:00:00,1.08311050755,9.98394412009,0.0,8.84598158136,0.0,0.243558930032,0.243558930032,0.243558930032,0.0946058622986,0.0206122069615,0.344788777527,0.362432730729,1.11299900084
 02/27  12:00:00,1.07325988902,8.89840164859,0.0,7.89423302839,0.0,0.217354166085,0.217354166085,0.217354166085,0.0946058622986,0.0206122069615,0.361031883506,0.362543770169,0.979197434159
 02/27  13:00:00,1.04908135495,8.47461029728,0.0,7.57486545027,0.0,0.208560927607,0.208560927607,0.208560927607,0.0946058622986,0.0206122069615,0.351753757089,0.356436600993,0.875194308825
 02/27  14:00:00,1.01711112653,8.03952706207,0.0,7.20086665302,0.0,0.198263512215,0.198263512215,0.198263512215,0.0946058622986,0.0206122069615,0.31775556627,0.368761978784,0.813260927033
 02/27  15:00:00,1.01596131883,7.83765406354,0.0,7.05882313407,0.0,0.194352587557,0.194352587557,0.194352587557,0.100518718243,0.02190046762,0.292551191427,0.389526353982,0.752001244758
 02/27  16:00:00,1.06859291894,7.81629310253,0.0,7.02814579135,0.0,0.193507939544,0.193507939544,0.193507939544,0.118257286077,0.0257652495955,0.302771399031,0.411179044697,0.759826238632
 02/27  17:00:00,1.26989487205,7.75234399863,0.0,6.88517977478,0.0,0.189571615496,0.189571615496,0.189571615496,0.183298868653,0.0399361532645,0.353623489359,0.48635274528,0.833665358674
 02/27  18:00:00,1.70279754815,8.94184080616,0.0,7.91092350449,0.0,0.217813709716,0.217813709716,0.217813709716,0.354771941823,0.0772957669992,0.444963271704,0.590840857908,0.990221534166
 02/27  19:00:00,2.01467024765,7.9392026229,0.0,6.762475734,0.0,0.186193170197,0.186193170197,0.186193170197,0.609025248997,0.132691084591,0.398173901519,0.641474842348,1.13254356831
 02/27  20:00:00,2.12369206975,7.69006944961,0.0,6.48900564481,0.0,0.178663640353,0.178663640353,0.178663640353,0.780498322167,0.170050698326,0.315239230802,0.662128178106,1.15545792967
 02/27  21:00:00,2.04246228844,7.61757070728,0.0,6.49936097138,0.0,0.178948756508,0.178948756508,0.178948756508,0.727282535073,0.158456334187,0.275771399459,0.684891263216,1.07103599151
 02/27  22:00:00,1.86723114109,7.85853410394,0.0,6.84486748177,0.0,0.188461685652,0.188461685652,0.188461685652,0.603112393052,0.131402823933,0.258240654531,0.668901583919,0.967594210326
 02/27  23:00:00,1.54658762884,8.01451419386,0.0,7.17522693749,0.0,0.197557566626,0.197557566626,0.197557566626,0.449377887715,0.0979079739608,0.205783602099,0.578848598435,0.799417488291
 02/27  24:00:00,1.24346357414,8.12818167786,0.0,7.47652298044,0.0,0.205853236379,0.205853236379,0.205853236379,0.313381950212,0.068277924177,0.135829802162,0.503008661214,0.617012610829
 02/28  01:00:00,0.931765966714,8.36649182789,0.0,7.91323430599,0.0,0.217877333672,0.217877333672,0.217877333672,0.159647361282,0.0347830924178,0.0862813993051,0.416064780037,0.424599931068
 02/28  02:00:00,0.817260148666,8.70578219775,0.0,8.3423101032,0.0,0.229691199789,0.229691199789,0.229691199789,0.0946058622986,0.0206122069615,0.07215281313,0.383086066488,0.337086002117
 02/28  03:00:00,0.772510174268,8.97926236456,0.0,8.64081686298,0.0,0.237910071414,0.237910071414,0.237910071414,0.0650415324201,0.0141708909201,0.0596311906089,0.378644488905,0.312365334848
 02/28  04:00:00,0.767029891134,9.23818204661,0.0,8.89328736112,0.0,0.244861413538,0.244861413538,0.244861413538,0.0650415324201,0.0141708909201,0.0525294584498,0.373314595806,0.319181629607
 02/28  05:00:00,0.764234483157,9.33492305375,0.0,8.92105953624,0.0,0.245626072744,0.245626072744,0.245626072744,0.0650415324201,0.0141708909201,0.06307140009,0.359212586982,0.389121775756
 02/28  06:00:00,0.832096854814,9.86734735447,0.0,9.1459391313,0.0,0.251817746676,0.251817746676,0.251817746676,0.070954396724,0.0154591552211,0.0759011793751,0.400852376818,0.693798427892
 02/28  07:00:00,1.05119821596,11.3065452662,0.0,10.0111608042,0.0,0.275640141394,0.275640141394,0.275640141394,0.135995937503,0.0296300497838,0.129674584873,0.463145502412,1.26348405869
 02/28  08:00:00,1.30659551923,10.3105697711,0.0,8.85425272712,0.0,0.243786661844,0.243786661844,0.243786661844,0.271991875007,0.0592600995675,0.207318086672,0.492126796137,1.42242047534
 02/28  09:00:00,1.22039546013,9.52485042666,0.0,8.11277924815,0.0,0.223371461391,0.223371461391,0.223371461391,0.242427511691,0.0528187780623,0.268600928953,0.416064780037,1.38341358767
 02/28  10:00:00,1.05425481053,8.8781066144,0.0,7.59346324596,0.0,0.209072986012,0.209072986012,0.209072986012,0.118257286077,0.0257652495955,0.329942516084,0.354104772762,1.26025344125
 02/28  11:00:00,1.05141438361,8.83223694598,0.0,7.69478860912,0.0,0.211862806091,0.211862806091,0.211862806091,0.0946058622986,0.0206122069615,0.344788777527,0.362432730729,1.11248479897
 02/28  12:00:00,1.02015872306,6.96969276653,0.0,5.96561585163,0.0,0.164253000127,0.164253000127,0.164253000127,0.0946058622986,0.0206122069615,0.361031883506,0.362543770169,0.979105728867
 02/28  13:00:00,0.974522229463,5.76812191601,0.0,4.86690212211,0.0,0.134001802121,0.134001802121,0.134001802121,0.0946058622986,0.0206122069615,0.351753757089,0.356436600993,0.876669255715
 02/28  14:00:00,0.941971562822,5.31234098459,0.0,4.47182199633,0.0,0.123123948507,0.123123948507,0.123123948507,0.0946058622986,0.0206122069615,0.31775556627,0.368761978784,0.815119506228
 02/28  15:00:00,0.944879532303,5.25845891944,0.0,4.47715563248,0.0,0.12327080103,0.12327080103,0.12327080103,0.100518718243,0.02190046762,0.292551191427,0.389526353982,0.754473602237
 02/28  16:00:00,0.998122885581,5.25916723452,0.0,4.46869696683,0.0,0.12303790618,0.12303790618,0.12303790618,0.118257286077,0.0257652495955,0.302771399031,0.411179044697,0.762149195139
 02/28  17:00:00,1.2090414709,5.54445743104,0.0,4.67500392263,0.0,0.128718214346,0.128718214346,0.128718214346,0.183298868653,0.0399361532645,0.353623489359,0.48635274528,0.835954643227
 02/28  18:00:00,1.65718089706,7.2872458426,0.0,6.25414148749,0.0,0.172197058625,0.172197058625,0.172197058625,0.354771941823,0.0772957669992,0.444963271704,0.590840857908,0.99240858761
 02/28  19:00:00,1.98265938102,6.77819532452,0.0,5.59985140896,0.0,0.154182303565,0.154182303565,0.154182303565,0.609025248997,0.132691084591,0.398173901519,0.641474842348,1.13416059497
 02/28  20:00:00,2.10395798809,6.97487854376,0.0,5.77227017979,0.0,0.158929558683,0.158929558683,0.158929558683,0.780498322167,0.170050698326,0.315239230802,0.662128178106,1.15700248883
 02/28  21:00:00,2.0336298139,7.29798329175,0.0,6.17856835212,0.0,0.170116281967,0.170116281967,0.170116281967,0.727282535073,0.158456334187,0.275771399459,0.684891263216,1.07224119524
 02/28  22:00:00,1.85743776581,7.50333962625,0.0,6.48917525861,0.0,0.178668310378,0.178668310378,0.178668310378,0.603112393052,0.131402823933,0.258240654531,0.668901583919,0.968091955804
 02/28  23:00:00,1.53788099367,7.69847363841,0.0,6.85900476373,0.0,0.188850931462,0.188850931462,0.188850931462,0.449377887715,0.0979079739608,0.205783602099,0.578848598435,0.799599106593
 02/28  24:00:00,1.23572984694,7.84749813108,0.0,7.19563650928,0.0,0.198119509178,0.198119509178,0.198119509178,0.313381950212,0.068277924177,0.135829802162,0.503008661214,0.617215535211
 03/01  01:00:00,0.879763245797,7.95995260213,0.0,7.51031680449,0.0,0.206783691361,0.206783691361,0.206783691361,0.159755196045,0.0348065868652,0.0982793958339,0.363026375692,0.424631370842
 03/01  02:00:00,0.761168777275,8.00222999541,0.0,7.6422056699,0.0,0.210415025051,0.210415025051,0.210415025051,0.0948546345905,0.0206664081055,0.0838690425574,0.33425166697,0.337001834873
 03/01  03:00:00,0.70818993515,7.96514361173,0.0,7.62992348074,0.0,0.21007685604,0.21007685604,0.21007685604,0.0649005530955,0.0141401751172,0.0715840655737,0.330376285324,0.312464567768
 03/01  04:00:00,0.693052212288,7.8619724322,0.0,7.5204086195,0.0,0.207061552177,0.207061552177,0.207061552177,0.0649005530955,0.0141401751172,0.064112104549,0.325725827349,0.319128562393
 03/01  05:00:00,0.689431228877,7.88919451084,0.0,7.47839767009,0.0,0.205904852743,0.205904852743,0.205904852743,0.0649005530955,0.0141401751172,0.0739521572983,0.313421490622,0.389209085026
 03/01  06:00:00,0.738826009516,8.00263634173,0.0,7.28470207006,0.0,0.200571776627,0.200571776627,0.200571776627,0.0698929014045,0.0152278824365,0.0862682554934,0.349753193554,0.693844071316
 03/01  07:00:00,0.898235125181,8.72972806078,0.0,7.43858375129,0.0,0.204808644779,0.204808644779,0.204808644779,0.109831712955,0.0239295318847,0.138447814423,0.40410542114,1.26331045195
 03/01  08:00:00,1.11599832,8.83267531144,0.0,7.38020448443,0.0,0.203201271799,0.203201271799,0.203201271799,0.194701684364,0.0424205362792,0.214170541178,0.42939228638,1.42289526801
 03/01  09:00:00,1.03401512831,8.31576977305,0.0,6.90716024523,0.0,0.190176810048,0.190176810048,0.190176810048,0.154762864455,0.0337188850097,0.275218193109,0.363026375692,1.38360510103
 03/01  10:00:00,0.940889267061,7.85877823984,0.0,6.57731169209,0.0,0.1810949959,0.1810949959,0.1810949959,0.0798775980226,0.0174032934326,0.336436577975,0.30896480173,1.26018575857
 03/01  11:00:00,0.970713752494,8.64148045848,0.0,7.50686493055,0.0,0.206688649933,0.206688649933,0.206688649933,0.0649005530955,0.0141401751172,0.351641232033,0.316231142316,1.11283424983
 03/01  12:00:00,0.961402038051,7.61349532344,0.0,6.61256961512,0.0,0.182065762336,0.182065762336,0.182065762336,0.0649005530955,0.0141401751172,0.366855520645,0.316328026857,0.979137757025
 03/01  13:00:00,0.937792472102,7.19601049957,0.0,6.29939622969,0.0,0.17344307033,0.17344307033,0.17344307033,0.0649005530955,0.0141401751172,0.357197296466,0.310999377094,0.875193343802
 03/01  14:00:00,0.909888545992,6.91004171532,0.0,6.07407356828,0.0,0.167239197326,0.167239197326,0.167239197326,0.0649005530955,0.0141401751172,0.324743059292,0.321753561161,0.813806497341
 03/01  15:00:00,0.893454449203,6.50585429194,0.0,5.73004797684,0.0,0.157767042745,0.157767042745,0.157767042745,0.0649005530955,0.0141401751172,0.299663707888,0.339870970357,0.752396779684
