0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0033,0.0000,0.0000,0.0657,0.0000,0.0033,0.0000,0.0000,0.0000,0.0000,0.0312,0.0016,0.0000,0.0000,0.0033,0.0000,0.0000,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,0.0000,0.0033,0.0033,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,0.0000,0.0000,0.0000
0.0000,0.9517,0.0000,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000,0.0000,0.0052,0.0182,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0146,0.0000
0.0036,0.0000,0.0000,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0432,0.0000,0.0000,0.0000,0.0540,0.1079,0.0000,0.0000,0.0827,0.0000,0.0108,0.0000,0.6906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0382,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0010,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0644,0.0000,0.0000,0.0120,0.8764,0.0000
0.0000,0.2707,0.0000,0.0000,0.0000,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.1182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0133,0.0000,0.5768
0.0000,0.0000,0.0000,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0292,0.0000,0.0064,0.0000,0.0737,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.8796,0.0000,0.0000
0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1856,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0921,0.0000,0.3050,0.0000,0.0000,0.0000,0.0000,0.1050,0.0000,0.0086,0.0000,0.0000,0.1266,0.0000,0.0000,0.0000,0.0000,0.0000,0.1712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0799,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0035,0.0087,0.0104,0.0000,0.0000,0.0000,0.3858,0.0000,0.0000,0.0009,0.0000,0.0000,0.0426,0.0000,0.3553,0.0000,0.0000,0.0000,0.0070,0.0009,0.0000,0.0000,0.0000,0.0000,0.0634,0.0000,0.0000,0.0000,0.0035,0.0000,0.0339,0.0000
0.0000,0.0068,0.0034,0.0000,0.0000,0.0034,0.0000,0.0034,0.0000,0.0000,0.0000,0.0034,0.0651,0.0000,0.0137,0.0000,0.0000,0.2226,0.0000,0.0000,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.1336,0.2808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0034,0.1952,0.0000,0.0034,0.0205,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,0.0000
0.0000,0.0000,0.0067,0.0067,0.0000,0.0000,0.1611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0134,0.0067,0.0000,0.0000,0.0000,0.0000,0.4362,0.0000,0.1275,0.0000,0.0000,0.0000,0.0000,0.0940,0.0000,0.0000,0.0000,0.0000,0.0000,0.1409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
