0.0000,0.0000,0.0000,0.0000,0.0513,0.0000,0.0000,0.0085,0.0000,0.1453,0.1111,0.0171,0.4359,0.0085,0.1453,0.0085,0.0256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0256,0.0000,0.0000
0.0000,0.0000,0.0051,0.0051,0.0000,0.0000,0.0084,0.0000,0.0641,0.0017,0.0000,0.0084,0.0000,0.0000,0.0000,0.0000,0.0017,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0118,0.0000,0.7943,0.0000,0.0000,0.0708,0.0000,0.0000,0.0000,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0236,0.0000
0.0016,0.2115,0.0000,0.0041,0.0000,0.0000,0.0000,0.0007,0.0000,0.0021,0.0000,0.0004,0.0000,0.0012,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000,0.0000,0.0000,0.0000,0.7713,0.0000,0.0001,0.0010,0.0003,0.0021,0.0001,0.0001,0.0001,0.0000,0.0000,0.0005,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0108,0.0000,0.3285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3827,0.0000,0.2491,0.0000,0.0018,0.0000,0.0018,0.0000,0.0000,0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0181,0.0000,0.0036,0.0000,0.0000
0.0000,0.0493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0025,0.2660,0.2512,0.0000,0.0148,0.0000,0.0123,0.0000,0.0000,0.0000,0.0000,0.0148,0.0000,0.0000,0.0000,0.1256,0.0394,0.0049,0.0025,0.0123,0.1773,0.0000,0.0025,0.0000,0.0000,0.0000,0.0025,0.0000,0.0000,0.0000,0.0099,0.0074,0.0049
0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0164,0.0067,0.8489,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0155,0.0000,0.0000,0.0119,0.0000,0.0000,0.0217,0.0000,0.0000,0.0362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0293,0.0024,0.0100
0.0029,0.0000,0.0000,0.0000,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0638,0.5739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000,0.0000,0.0000,0.1971,0.0000,0.0899,0.0145,0.0000,0.0000,0.0000,0.0000,0.0087,0.0000,0.0000,0.0000,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290
0.0000,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.9719,0.0208,0.0000,0.0000,0.0000,0.0012,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0003,0.0031,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0031,0.0004,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000,0.0002,0.0000,0.9925,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0007,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,0.0000,0.0228,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0142,0.0000,0.0002,0.0000,0.0100,0.0032,0.0000,0.0000,0.0000,0.0000,0.0002,0.0026,0.9594,0.0004,0.0016,0.0000,0.0000,0.0000,0.0000,0.0056,0.0000,0.0000,0.0002,0.0002,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000
0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0291,0.0000,0.0000,0.0000,0.1134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0320,0.0058,0.0000,0.0029,0.0814,0.0000,0.0000,0.0000,0.0000,0.3866,0.0116,0.0174,0.0000,0.0000,0.2994,0.0000,0.0174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0918,0.0000,0.8558,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0012,0.0014,0.0418,0.0000,0.0000,0.0000,0.0000,0.0006,0.0017,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0000,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0050,0.0074,0.2698,0.0025,0.0050,0.0545,0.0050,0.0000,0.0000,0.1881,0.0000,0.0149,0.0000,0.3663,0.0074,0.0000
0.0000,0.0000,0.0000,0.0000,0.0370,0.0000,0.0000,0.0000,0.0148,0.0000,0.0444,0.0000,0.0000,0.0000,0.0000,0.0222,0.0519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0222,0.0222,0.1556,0.0000,0.0000,0.6296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000,0.0000,0.0000,0.0000,0.0862,0.0022,0.5360,0.0000,0.0000,0.0000,0.0939,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,0.1845,0.0000,0.0819,0.0000,0.0000,0.0000,0.0044,0.0000
0.0000,0.0000,0.0001,0.0001,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0003,0.9257,0.0000,0.0002,0.0000,0.0001,0.0707,0.0000,0.0000,0.0000,0.0000,0.0004,0.0002,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001
0.0154,0.1225,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0158,0.0009,0.1452,0.0000,0.0000,0.0000,0.6925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000,0.0000,0.0004,0.0009,0.0000,0.0000,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0040,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000,0.9564,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0211,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000,0.0000,0.0000,0.0063,0.0000,0.0007,0.0000
0.0000,0.0000,0.0000,0.0049,0.0049,0.0000,0.0000,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0049,0.0049,0.0000,0.0000,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0049,0.0000,0.0000,0.0000,0.0000,0.0640,0.0000,0.0000,0.8916,0.0000,0.0049,0.0049,0.0000
0.0000,0.0013,0.7909,0.0000,0.0000,0.0002,0.0000,0.0006,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002,0.0002,0.0011,0.0000,0.1480
0.0000,0.0000,0.0000,0.0158,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.6407,0.0000,0.0000,0.0000,0.0009,0.0111,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.0009,0.0000,0.0000,0.0056,0.0000,0.0130,0.0019,0.0000,0.2971,0.0037,0.0000,0.0000,0.0009
0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.6696,0.0000,0.0000,0.0193,0.0000,0.0004,0.0000,0.0000,0.0000,0.0012,0.0081,0.0000,0.0470,0.0000,0.2391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0127,0.0019,0.0000,0.0000,0.0004,0.0000,0.0000
0.0100,0.0000,0.0000,0.0200,0.5500,0.0000,0.0200,0.0000,0.1200,0.0100,0.0800,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0015,0.0000,0.0000,0.0027,0.0004,0.0000,0.9538,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0089,0.0000,0.0000,0.0000,0.0200,0.0089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0004,0.0000
0.0000,0.0000,0.0000,0.0002,0.0108,0.0000,0.0000,0.0000,0.0000,0.0054,0.0000,0.0000,0.0215,0.0000,0.0000,0.0019,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0004,0.0000,0.0000,0.0000,0.8710,0.0000,0.0000,0.0869,0.0001,0.0013,0.0002,0.0000,0.0000
0.0044,0.0000,0.0000,0.0783,0.0009,0.0000,0.0000,0.0000,0.0032,0.0024,0.0006,0.0003,0.0000,0.0000,0.0000,0.0000,0.8544,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0183,0.0118,0.0000,0.0044,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,0.0015,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0007,0.0000,0.0014,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0607,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9310,0.0000,0.0000,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.2519,0.0000,0.0000,0.1729,0.0000,0.0000,0.0000,0.0000,0.0207,0.0000,0.0000,0.5263,0.0150,0.0000,0.0019,0.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000,0.0000,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1961,0.0000,0.0000,0.0071,0.0000,0.1007,0.0000,0.0088,0.0035,0.0000,0.0230,0.0000,0.0000,0.0000,0.1572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
0.0000,0.0000,0.0038,0.0000,0.0000,0.0000,0.0453,0.0000,0.0000,0.0075,0.0000,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0151,0.0038,0.0113,0.0000,0.0000,0.0566,0.0566,0.0000,0.0000,0.0038,0.0000,0.0000,0.0000,0.5245,0.0000,0.0415,0.0000,0.0000,0.0000,0.0000,0.0113,0.0000,0.1094,0.1057,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000,0.6369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1190,0.0000,0.0000,0.0000,0.0000,0.0000,0.2206,0.0000,0.0000,0.0000,0.0012,0.0000,0.0000,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0112,0.0000,0.0062,0.0000,0.0000,0.0012,0.0000,0.0000,0.0012
